withdraw_id,user_id,asset,amount,address,is_new_address,timestamp
W009382,U01591,USDT,15.165646,0x9rfvmh8dq3mel9x66ypyou33wz685b4owmeglt11,False,2026-06-28 02:05:47.781850
W009383,U01591,USDT,11.927062,0x6gh7idub9rbdl918slomeyl6ss1a2r5bfycw8ihy,False,2026-07-04 04:05:47.781852
W009384,U01591,USDT,0.799954,0x9rwtf07gbasf5ehlh07jr8mtk0rsoggy5kov1l28,False,2026-06-23 19:05:47.781854
W009385,U01591,BTC,5.419257,0xf6apfxi5n53egdd8mwe776vgtvyfyk3md6x73zca,False,2026-07-07 05:05:47.781856
W009386,U01592,ETH,4.745756,0x9rwtf07gbasf5ehlh07jr8mtk0rsoggy5kov1l28,False,2026-06-15 16:05:47.781867
W009387,U01592,BTC,17.604528,0x74wxub0gz1vhhgy8nnkl3er9om3p9m7qntfpkxyw,False,2026-07-06 19:05:47.781870
W009388,U01592,USDT,18.10203,0xpd6504t01szglxddewjk8k5vjgskxiwqyruoftbr,False,2026-07-06 15:05:47.781874
W009389,U01592,BTC,19.135506,0xky8ryozdppbquakx6wb68q0j9m4smzocxmzmz2k1,False,2026-07-12 03:05:47.781876
W009390,U01592,ETH,12.291822,0xz76dd4da7d0wtws3y4h1te48m2q6x2o72sjxl66y,False,2026-07-13 18:05:47.781878
W009391,U01592,ETH,15.409041,0xd7ndjwt695g6mlv8jguz4e2u2mda7fyskufrckqh,False,2026-07-04 02:05:47.781880
W009392,U01592,ETH,10.894795,0xamb3lpvowcp779460khfsu4se2kyt5gqexih1xdp,False,2026-06-29 19:05:47.781882
W009393,U01592,BTC,8.53301,0x5rbaykis11d2mrmtxjq3kmsx54rjsxfoh9mbuzph,False,2026-06-16 16:05:47.781883
W009394,U01592,BTC,12.763161,0xjhf3sxdg6f3n2hn921eeaoufbtiof7pc11mm7at1,False,2026-07-02 15:05:47.781887
W009395,U01592,ETH,16.942463,0xy3jms7adsu802m7482zhqjopj2vwca9t6haessu2,False,2026-06-22 15:05:47.781891
W009396,U01592,BTC,16.628488,0x46gptereq5m5ch6v2dheyv1redpmjmaqcscx6z8i,False,2026-06-18 18:05:47.781896
W009397,U01592,USDT,10.943928,0xovtrpyx8hbbjcdiwzod05jh2mkv0dszrk6ilcg6f,False,2026-07-09 05:05:47.781897
W009398,U01592,ETH,0.749893,0xa2uaqe8btsmaq3oklmc1rbk9rx647di3e950id03,False,2026-07-10 11:05:47.781899
W009399,U01592,USDT,2.493791,0x1zmsjxebjogvsntcgz4d14f8lfeodvfwhl7z0byb,False,2026-06-16 12:05:47.781903
W009400,U01592,ETH,12.792805,0xjgeqe5158oqesux9l0ijkcu5x0hc8cah3gdhvs41,False,2026-07-04 08:05:47.781905
W009401,U01592,BTC,6.00596,0xmwad6afu4lmq2u4b0tu6jj03avksfpevlzmrli9d,False,2026-07-10 01:05:47.781910
W009402,U01592,BTC,6.445913,0xch3lao5kths3yurkq72nnpfp6825r7idoz0mlw2d,False,2026-06-26 16:05:47.781914
W009403,U01592,USDT,12.307523,0x6rrmec3d483bs4j03ivlq2fm1iw1q3iul71pvpwq,False,2026-06-15 01:05:47.781918
W009404,U01592,USDT,4.025852,0x3pgihnflayzhulickhhuz83yuxyp3hbrbjeqvvia,False,2026-06-18 20:05:47.781920
W009405,U01592,BTC,1.535169,0x7fxloz2rcu8kd9gnlpyo2m2xiprtt3nupuy0zia9,False,2026-06-23 04:05:47.781922
W009406,U01592,ETH,6.9677,0x23zaxh5gx5q1mui02v4jd44gu3v5juj1gv5jno11,False,2026-07-02 01:05:47.781926
W009407,U01593,ETH,13.999769,0x6bwcouxsno0huj679dpf9ho3mu0wabj3qm5d0dhz,True,2026-07-01 19:05:47.781940
W009408,U01593,ETH,2.071875,0xky8ryozdppbquakx6wb68q0j9m4smzocxmzmz2k1,False,2026-07-09 07:05:47.781942
W009409,U01593,ETH,7.98165,0xamb3lpvowcp779460khfsu4se2kyt5gqexih1xdp,False,2026-07-09 17:05:47.781944
W009410,U01593,USDT,1.868357,0x53ffmdi2ox979m9cl3kxc36ktp6e6awe85t1gwaf,False,2026-06-20 09:05:47.781948
W009411,U01593,ETH,7.293676,0xx9hgwnzrqu06bnow58dk42z6mongpwvlnh7ics1f,False,2026-07-08 18:05:47.781952
W009412,U01593,BTC,13.097774,0xc98rj0ko0mps0cg99h0dnc6aiw7c5ej6gpydrysl,False,2026-06-18 10:05:47.781957
W009413,U01593,ETH,7.409203,0xamb3lpvowcp779460khfsu4se2kyt5gqexih1xdp,False,2026-06-17 08:05:47.781959
W009414,U01593,USDT,10.816892,0x6gh7idub9rbdl918slomeyl6ss1a2r5bfycw8ihy,False,2026-06-24 19:05:47.781961
W009415,U01593,ETH,5.641077,0xbzyi9v8u9da1l526rqgkcumczq991p778rnkowyp,False,2026-06-19 07:05:47.781962
W009416,U01593,USDT,12.666277,0xuatiz18hovxqp8w2ncipxfo59hpxvbl4taup8jgo,False,2026-07-08 08:05:47.781967
W009417,U01593,ETH,15.572384,0xdmukjdbl1g3y2t5ovjyzxfuj7xn1ypqpmqk8sz7i,False,2026-06-15 08:05:47.781968
W009418,U01593,BTC,16.015748,0xu7gkl53ygfpqxo0e1adnda37e1j7v2a2t34df163,False,2026-06-16 00:05:47.781970
W009419,U01593,USDT,13.439989,0xoczdq7jbmjm1ft07x5ic86z1b98vwct8jbbsxpk4,False,2026-06-15 07:05:47.781972
W009420,U01593,BTC,13.645921,0xa2uaqe8btsmaq3oklmc1rbk9rx647di3e950id03,False,2026-06-23 00:05:47.781974
W009421,U01593,ETH,2.641913,0xlqfs6hn95s2gkfl5xf50i6gbxqj7dpfssbjdx0pk,False,2026-06-21 01:05:47.781976
W009422,U01593,ETH,15.390861,0xa2uaqe8btsmaq3oklmc1rbk9rx647di3e950id03,False,2026-06-18 16:05:47.781978
W009423,U01593,USDT,16.991028,0x9rwdtocx0xh13m70m5jy8uq4q40benkfjkkpjd8g,False,2026-07-11 14:05:47.781982
W009424,U01593,ETH,13.966932,0xamb3lpvowcp779460khfsu4se2kyt5gqexih1xdp,False,2026-06-18 02:05:47.781984
W009425,U01593,USDT,3.12028,0x6gh7idub9rbdl918slomeyl6ss1a2r5bfycw8ihy,False,2026-06-29 01:05:47.781985
W009426,U01593,USDT,17.131145,0xlqfs6hn95s2gkfl5xf50i6gbxqj7dpfssbjdx0pk,False,2026-06-24 11:05:47.781987
W009427,U01593,USDT,3.618831,0xjgeqe5158oqesux9l0ijkcu5x0hc8cah3gdhvs41,False,2026-06-17 11:05:47.781989
W009428,U01593,ETH,12.230964,0x0riy4kl9aryeavedhr3pceo934t3y4wpwg3xg0tr,False,2026-06-29 21:05:47.781991
W009429,U01593,BTC,11.583625,0xbzyi9v8u9da1l526rqgkcumczq991p778rnkowyp,False,2026-06-26 14:05:47.781993
W009430,U01593,USDT,2.691152,0xoq1yuv0bks5gyl7vgxh1sn1py4wgfnuznu2gqsg9,False,2026-07-07 12:05:47.781997
W009431,U01594,BTC,16.186833,0x1oeix06f4p6hlpywo3iu1s07umsuw3wdhl116hrt,True,2026-06-23 21:05:47.782011
W009432,U01594,USDT,17.985877,0xjgeqe5158oqesux9l0ijkcu5x0hc8cah3gdhvs41,False,2026-06-21 06:05:47.782013
W009433,U01594,ETH,16.549439,0x3pgihnflayzhulickhhuz83yuxyp3hbrbjeqvvia,False,2026-07-04 22:05:47.782015
W009434,U01594,USDT,6.316427,0xzvuv3cb0ixryli172d50n97cjb0pnwbgdqewuhry,False,2026-07-04 23:05:47.782017
W009435,U01594,ETH,17.141969,0x56sbjucp7800ackeqiv5g1zcf58legcr4tcq83fl,False,2026-06-27 02:05:47.782021
W009436,U01594,BTC,15.88208,0xoczdq7jbmjm1ft07x5ic86z1b98vwct8jbbsxpk4,False,2026-06-24 22:05:47.782023
W009437,U01594,BTC,6.588497,0xbzyi9v8u9da1l526rqgkcumczq991p778rnkowyp,False,2026-06-30 20:05:47.782025
W009438,U01594,ETH,4.940344,0xlny2svhotqf74rqvfx2zvl9e9zr3rzn9l3h03zb5,False,2026-07-06 22:05:47.782027
W009439,U01594,USDT,17.920977,0xkti221xj7wwudqvdk6drn4orac8cynl63gaguvb9,False,2026-07-09 04:05:47.782029
W009440,U01594,USDT,0.87183,0xswldoq59b9c2zufdnu4i5ymqt3dgd8opocmvh0eq,False,2026-06-19 17:05:47.782031
W009441,U01594,BTC,16.885525,0xdsav917rmpn6937xncmldqz05ev5kz3nwxrog983,False,2026-06-25 07:05:47.782033
W009442,U01594,BTC,8.687266,0xau87cm453kf486i3ce8zna8nzxc45bnccu3fg00z,False,2026-07-09 23:05:47.782035
W009443,U01594,BTC,0.862813,0x0d9dce5i25s1gro9x1ytival0m9lmjwlb18vdyn8,False,2026-07-01 06:05:47.782039
W009444,U01594,USDT,11.307365,0x7fxloz2rcu8kd9gnlpyo2m2xiprtt3nupuy0zia9,False,2026-06-28 17:05:47.782041
W009445,U01594,USDT,6.035582,0x3pgihnflayzhulickhhuz83yuxyp3hbrbjeqvvia,False,2026-06-26 12:05:47.782043
W009446,U01594,ETH,6.466461,0xbzyi9v8u9da1l526rqgkcumczq991p778rnkowyp,False,2026-07-12 15:05:47.782044
W009447,U01594,USDT,5.416293,0x8g3wrrlzmql2uym9mxpae5axc97wl4z8v4abg1io,False,2026-06-21 14:05:47.782049
W009448,U01594,ETH,15.377315,0xbzyi9v8u9da1l526rqgkcumczq991p778rnkowyp,False,2026-06-17 09:05:47.782050
W009449,U01594,USDT,11.329224,0xf6apfxi5n53egdd8mwe776vgtvyfyk3md6x73zca,False,2026-07-04 21:05:47.782053
W009450,U01594,BTC,18.831759,0xbzyi9v8u9da1l526rqgkcumczq991p778rnkowyp,False,2026-07-07 04:05:47.782054
W009451,U01594,ETH,19.533342,0x8ab13t4y0tb1zppep69ngpcivi052u9az3cegbmx,False,2026-07-11 09:05:47.782056
W009452,U01594,USDT,8.693212,0xmnybrsk6vwri18ql13xt80we0nmywf2y0gio6e5o,False,2026-06-19 10:05:47.782060
W009453,U01594,BTC,16.754737,0x5rbaykis11d2mrmtxjq3kmsx54rjsxfoh9mbuzph,False,2026-06-23 06:05:47.782062
W009454,U01594,BTC,12.067669,0xky8ryozdppbquakx6wb68q0j9m4smzocxmzmz2k1,False,2026-07-10 12:05:47.782064
W009455,U01594,BTC,14.683284,0xdsav917rmpn6937xncmldqz05ev5kz3nwxrog983,False,2026-06-24 06:05:47.782066
W009456,U01595,BTC,15.405049,0xky8ryozdppbquakx6wb68q0j9m4smzocxmzmz2k1,False,2026-07-11 04:05:47.782078
W009457,U01595,USDT,3.40191,0xjn9snw0881yrzmo02cglrg0u83fgklavw758z4iq,False,2026-06-25 01:05:47.782082
W009458,U01595,ETH,15.239102,0xkti221xj7wwudqvdk6drn4orac8cynl63gaguvb9,False,2026-07-12 07:05:47.782084
W009459,U01595,BTC,14.82108,0xop8qzjuli7jdn80oco39vcyrxonbnpjdn2mifdha,False,2026-07-09 02:05:47.782086
W009460,U01595,USDT,17.18956,0xi0pt2da8dbfa1u5my80tgh3sm642pw5uesdrbta3,False,2026-06-16 08:05:47.782088
W009461,U01595,ETH,10.152488,0xd0d15t23gv9y4z6gk5m4b0814ipvlbro3hxatbly,False,2026-07-01 04:05:47.782093
W009462,U01595,ETH,17.047042,0x8c2pk2npqpb4g2ubn3hd1t3jej9pi9enfmt0r9n1,False,2026-07-09 19:05:47.782097
W009463,U01595,USDT,6.785224,0xu7gkl53ygfpqxo0e1adnda37e1j7v2a2t34df163,False,2026-06-22 16:05:47.782099
W009464,U01595,BTC,8.70369,0x8ab13t4y0tb1zppep69ngpcivi052u9az3cegbmx,False,2026-07-04 01:05:47.782100
W009465,U01595,USDT,9.415066,0xf6apfxi5n53egdd8mwe776vgtvyfyk3md6x73zca,False,2026-06-25 04:05:47.782102
W009466,U01595,USDT,6.680523,0xoczdq7jbmjm1ft07x5ic86z1b98vwct8jbbsxpk4,False,2026-06-26 06:05:47.782104
W009467,U01595,ETH,14.508784,0x3eram4be52s8u8zf0p7kb7iyno667vgp52f1johk,False,2026-07-01 17:05:47.782106
W009468,U01595,BTC,18.072029,0xkixs0poksnqv3pwb4n7oefd47qsbqlujmkt98s6w,False,2026-06-20 15:05:47.782110
W009469,U01595,USDT,1.068373,0x8ab13t4y0tb1zppep69ngpcivi052u9az3cegbmx,False,2026-06-21 19:05:47.782112
W009470,U01595,BTC,18.710031,0xikvrecjtr0m6hz72kxsjzsb6zwkhe9i0hn3f9zxq,False,2026-06-28 08:05:47.782114
W009471,U01595,BTC,8.704887,0x3pgihnflayzhulickhhuz83yuxyp3hbrbjeqvvia,False,2026-07-04 00:05:47.782116
W009472,U01595,USDT,9.134445,0x4aidtydjci7tcjo0waf4nwexvjhikh9j2skahxcy,False,2026-07-01 20:05:47.782120
W009473,U01595,BTC,17.015386,0xeyby9jp298728yss1cy9y6quewy5kme5ytk4o8pt,False,2026-07-03 17:05:47.782124
W009474,U01595,BTC,16.82528,0xe0ss32pyj8gxnt3lnrgus07jy83t192rx6e5cb6z,False,2026-07-09 20:05:47.782128
W009475,U01595,BTC,18.461263,0xbsu7rz8o5k3w7fbl0yfmmiivr30jpteo2myjqngc,False,2026-06-24 17:05:47.782132
W009476,U01595,ETH,12.034392,0xlny2svhotqf74rqvfx2zvl9e9zr3rzn9l3h03zb5,False,2026-06-28 10:05:47.782135
W009477,U01595,USDT,17.119125,0xx0dlq34s0g1bu1rybqpp2a1iykui3l7wq8t3sjou,False,2026-06-29 15:05:47.782139
W009478,U01595,BTC,16.711087,0xcibmi5gs77vt5934nbnxenvhk0ngulrkx49h2ns8,False,2026-07-13 20:05:47.782143
W009479,U01595,ETH,2.767229,0xoczdq7jbmjm1ft07x5ic86z1b98vwct8jbbsxpk4,False,2026-07-02 23:05:47.782145
W009480,U01595,USDT,3.281096,0xg8njd2v2ny7yo7r7ukvvmm7lbsrivh91h4vkz8ya,False,2026-07-02 22:05:47.782149
W009481,U01595,ETH,7.771514,0xdsav917rmpn6937xncmldqz05ev5kz3nwxrog983,False,2026-06-18 14:05:47.782151
W009482,U01596,BTC,1.026935,0xi0pt2da8dbfa1u5my80tgh3sm642pw5uesdrbta3,False,2026-06-15 23:05:47.782163
W009483,U01596,BTC,12.459968,0xd6aewxg2ptp0bm74tmedttkzbp1eby6h559n48jm,False,2026-06-19 21:05:47.782167
W009484,U01596,BTC,14.126638,0xi0pt2da8dbfa1u5my80tgh3sm642pw5uesdrbta3,False,2026-06-25 08:05:47.782169
W009485,U01596,USDT,3.67952,0xljnvfxkw133yk15ii25ecq0d242w9z847upwgbhn,False,2026-06-28 17:05:47.782174
W009486,U01596,BTC,14.425188,0xjgeqe5158oqesux9l0ijkcu5x0hc8cah3gdhvs41,False,2026-06-15 12:05:47.782176
W009487,U01596,BTC,2.285629,0x8p47d9gb9xv8wobiry8xny2x15xjxnecrysauuj0,False,2026-07-04 01:05:47.782177
W009488,U01596,BTC,18.416977,0xop8qzjuli7jdn80oco39vcyrxonbnpjdn2mifdha,False,2026-07-13 21:05:47.782179
W009489,U01596,ETH,8.351335,0x3eram4be52s8u8zf0p7kb7iyno667vgp52f1johk,False,2026-06-22 18:05:47.782181
W009490,U01596,BTC,14.525799,0x0ushvn0e67gq443cmekg94j3erethspagkys2kpm,False,2026-07-12 01:05:47.782185
W009491,U01596,ETH,1.157699,0xuqsvyu0efve9vmbxyq6vj41drr8efiv98ke87kp6,False,2026-07-11 20:05:47.782190
W009492,U01596,USDT,15.072041,0x716gnembrg8my344krjawo778s6764caqkdm0oap,False,2026-06-21 16:05:47.782191
W009493,U01596,BTC,3.002741,0x3pgihnflayzhulickhhuz83yuxyp3hbrbjeqvvia,False,2026-07-02 10:05:47.782193
W009494,U01596,BTC,17.99552,0xa2uaqe8btsmaq3oklmc1rbk9rx647di3e950id03,False,2026-06-25 18:05:47.782195
W009495,U01596,USDT,4.132058,0xau87cm453kf486i3ce8zna8nzxc45bnccu3fg00z,False,2026-06-23 19:05:47.782197
W009496,U01596,BTC,15.481235,0xdsav917rmpn6937xncmldqz05ev5kz3nwxrog983,False,2026-06-29 07:05:47.782199
W009497,U01596,USDT,17.975167,0xamb3lpvowcp779460khfsu4se2kyt5gqexih1xdp,False,2026-07-01 02:05:47.782200
W009498,U01596,BTC,1.367795,0xikvrecjtr0m6hz72kxsjzsb6zwkhe9i0hn3f9zxq,False,2026-06-26 06:05:47.782202
W009499,U01596,BTC,13.303532,0xbzyi9v8u9da1l526rqgkcumczq991p778rnkowyp,False,2026-07-12 12:05:47.782204
W009500,U01596,USDT,5.510273,0xgro9x49tmy91otkzh4oe1u24zqfezkfh00a0uy9f,False,2026-06-20 09:05:47.782206
W009501,U01596,BTC,18.277497,0xl0n2tnxhn5e0ev6xgz7ctm09hzbgtj54696qz6cp,False,2026-06-14 23:05:47.782208
W009502,U01596,USDT,5.498674,0xqppoau8p1wkisetuk1ooa35qbb3xmdkrlc0y0bhf,False,2026-06-24 05:05:47.782210
W009503,U01596,ETH,13.044198,0x13ikndordghjygidotcz5pkcsu2gdaqh1empgay0,False,2026-07-01 04:05:47.782214
W009504,U01596,BTC,18.205902,0xf6apfxi5n53egdd8mwe776vgtvyfyk3md6x73zca,False,2026-06-16 23:05:47.782216
W009505,U01596,BTC,7.992126,0xsvsfcixwlvfvqudeemtk02l1s8qqe1j1az93tyca,False,2026-06-24 20:05:47.782220
W009506,U01596,ETH,13.082962,0xj3s2916d2q6xqct3sd1ui5cxh8lejszcftmphjbr,False,2026-07-05 15:05:47.782224
W009507,U01596,ETH,2.608813,0x9rwtf07gbasf5ehlh07jr8mtk0rsoggy5kov1l28,False,2026-06-18 11:05:47.782226
W009508,U01596,USDT,5.671025,0xf6apfxi5n53egdd8mwe776vgtvyfyk3md6x73zca,False,2026-06-15 06:05:47.782228
W009509,U01596,ETH,12.847036,0xa2uaqe8btsmaq3oklmc1rbk9rx647di3e950id03,False,2026-06-27 01:05:47.782230
W009510,U01597,BTC,11.665001,0xcg48lrjex78khp9do6ol0pxvsjbabd9pc20puk1w,True,2026-07-10 03:05:47.782244
W009511,U01597,BTC,8.620528,0xwggl5j4bp3cw5s42mkw2z1fl3d64lnpgy7imyoie,False,2026-06-22 14:05:47.782249
W009512,U01597,ETH,8.763941,0xa2uaqe8btsmaq3oklmc1rbk9rx647di3e950id03,False,2026-07-05 06:05:47.782251
W009513,U01597,USDT,8.366588,0xdsav917rmpn6937xncmldqz05ev5kz3nwxrog983,False,2026-07-07 05:05:47.782252
W009514,U01597,BTC,13.046021,0x22levfzhl9jpw8o8gxtu64qrf6102lm7msm15u5a,False,2026-06-27 15:05:47.782257
W009515,U01597,BTC,15.28146,0xop8qzjuli7jdn80oco39vcyrxonbnpjdn2mifdha,False,2026-06-30 13:05:47.782259
W009516,U01597,ETH,16.143465,0xtj9xpf0a5zdkeplbx889errye12o003e82emayb3,False,2026-06-15 21:05:47.782260
W009517,U01597,USDT,14.294954,0xkgvz24k7jvki0e63fktwyqr6v5yhdzwmtofm4gnd,False,2026-06-16 09:05:47.782265
W009518,U01597,BTC,3.519949,0xmtqcuvj3mp7oesbnli851xrzatn1rrj72zk06zfy,False,2026-06-23 04:05:47.782269
W009519,U01597,ETH,17.135576,0xtj9xpf0a5zdkeplbx889errye12o003e82emayb3,False,2026-06-20 15:05:47.782271
W009520,U01597,BTC,3.911126,0xbr0yql9fhijzdmt7xaaah6ftx09m7zs2y198i21o,False,2026-07-14 02:05:47.782275
W009521,U01597,BTC,9.031571,0xau87cm453kf486i3ce8zna8nzxc45bnccu3fg00z,False,2026-06-28 15:05:47.782277
W009522,U01597,USDT,9.314337,0xpdfyhn41jydj069wbax8iqpa3enkdk78l939ysfv,False,2026-06-25 14:05:47.782281
W009523,U01597,BTC,7.130117,0xdmukjdbl1g3y2t5ovjyzxfuj7xn1ypqpmqk8sz7i,False,2026-07-10 11:05:47.782283
W009524,U01597,ETH,17.589884,0xgpk3uwi23d7cm67yuvf3c82b74kph0seniyy2mzr,False,2026-07-14 07:05:47.782287
W009525,U01597,ETH,12.969704,0xf6apfxi5n53egdd8mwe776vgtvyfyk3md6x73zca,False,2026-06-29 21:05:47.782289
W009526,U01598,ETH,19.135597,0xswldoq59b9c2zufdnu4i5ymqt3dgd8opocmvh0eq,False,2026-06-26 12:05:47.782301
W009527,U01598,USDT,2.408507,0x85je6k9wam0kjax57u0y8jwvhplhw4oq0pfrrq3g,False,2026-07-01 04:05:47.782303
W009528,U01598,USDT,7.674671,0xqppoau8p1wkisetuk1ooa35qbb3xmdkrlc0y0bhf,False,2026-07-10 06:05:47.782305
W009529,U01598,ETH,1.505043,0xdsav917rmpn6937xncmldqz05ev5kz3nwxrog983,False,2026-06-29 04:05:47.782307
W009530,U01598,ETH,5.89899,0xkuigzvk96zu9c91ofgselzj6762g7rcl70wys94f,False,2026-06-30 02:05:47.782311
W009531,U01598,USDT,18.396043,0xamb3lpvowcp779460khfsu4se2kyt5gqexih1xdp,False,2026-06-24 03:05:47.782313
W009532,U01598,BTC,4.802332,0x8ab13t4y0tb1zppep69ngpcivi052u9az3cegbmx,False,2026-06-15 19:05:47.782315
W009533,U01598,ETH,15.472683,0x91ovikingd0gzphd0jkodlexw1coefsysh0sfrqm,False,2026-06-19 19:05:47.782319
W009534,U01598,BTC,19.725144,0xcdj6l0d708te4q3ko0i9eprilybbq3lzbrci4mts,False,2026-07-11 13:05:47.782323
W009535,U01598,USDT,5.734475,0xf6apfxi5n53egdd8mwe776vgtvyfyk3md6x73zca,False,2026-06-22 22:05:47.782325
W009536,U01598,BTC,3.886943,0xu49ru98e4z614n988qmot9mhcmd8kmaf8sulzauh,False,2026-06-18 22:05:47.782329
W009537,U01598,USDT,5.034859,0xwq07qw2cilcquwqm3quiefxhmanlzdlbsttjjpt6,False,2026-07-13 22:05:47.782333
W009538,U01598,BTC,2.555488,0x6achsqoxt1olo6abyhabpmjb13z4432ul92sx3g0,False,2026-07-02 17:05:47.782337
W009539,U01598,ETH,16.019165,0x6gh7idub9rbdl918slomeyl6ss1a2r5bfycw8ihy,False,2026-06-16 02:05:47.782339
W009540,U01598,BTC,16.170715,0x7fxloz2rcu8kd9gnlpyo2m2xiprtt3nupuy0zia9,False,2026-06-20 06:05:47.782341
W009541,U01598,USDT,11.206279,0xpvarkcpw0gkejzxpr2d0vg4wfeojgfah5nsz9hpc,False,2026-07-04 09:05:47.782343
W009542,U01598,USDT,18.802889,0xkti221xj7wwudqvdk6drn4orac8cynl63gaguvb9,False,2026-06-27 13:05:47.782344
W009543,U01598,BTC,10.700308,0x1lm78znr13cy23ebwqxqqn4cg08b678ine4pq31b,False,2026-07-12 19:05:47.782349
W009544,U01598,ETH,7.354002,0xu7gkl53ygfpqxo0e1adnda37e1j7v2a2t34df163,False,2026-06-30 08:05:47.782351
W009545,U01598,USDT,15.480978,0xc0izx5nfxhle4m7d78k0tjkzwrrkrltrj9v9e12g,False,2026-07-09 04:05:47.782355
W009546,U01598,BTC,8.973794,0xdsav917rmpn6937xncmldqz05ev5kz3nwxrog983,False,2026-07-12 08:05:47.782357
W009547,U01598,USDT,3.656195,0xwplgw8nns6o3a0z48byrizjbdag50m3h8t98cowk,False,2026-06-30 12:05:47.782361
W009548,U01598,BTC,9.492431,0xlny2svhotqf74rqvfx2zvl9e9zr3rzn9l3h03zb5,False,2026-07-08 14:05:47.782363
W009549,U01598,USDT,13.462422,0x3eram4be52s8u8zf0p7kb7iyno667vgp52f1johk,False,2026-07-05 11:05:47.782365
W009550,U01598,BTC,15.422333,0xqppoau8p1wkisetuk1ooa35qbb3xmdkrlc0y0bhf,False,2026-06-26 08:05:47.782367
W009551,U01598,ETH,13.330909,0xl0n2tnxhn5e0ev6xgz7ctm09hzbgtj54696qz6cp,False,2026-06-15 04:05:47.782369
W009552,U01599,USDT,4.177186,0x7savzebu2y0oy58f1n2ojgfhz52qzskhztgbibf5,False,2026-07-10 09:05:47.782380
W009553,U01599,ETH,6.614015,0x43c78pws03siqffacded2te05nwkwou2wfps0mdf,False,2026-06-27 13:05:47.782385
W009554,U01599,BTC,6.08178,0x8ab13t4y0tb1zppep69ngpcivi052u9az3cegbmx,False,2026-07-06 05:05:47.782387
W009555,U01599,ETH,16.88482,0xt8fhu91c329hha1pjgfjc5qph6gb6p8kh7rt28p6,False,2026-07-01 20:05:47.782389
W009556,U01599,USDT,11.962237,0x85je6k9wam0kjax57u0y8jwvhplhw4oq0pfrrq3g,False,2026-06-15 18:05:47.782391
W009557,U01599,BTC,6.166053,0x8vhmewcjn6ocjpztc09zgnx3vpf9pavcedtcxnmj,False,2026-06-21 18:05:47.782393
W009558,U01599,USDT,15.213241,0xoczdq7jbmjm1ft07x5ic86z1b98vwct8jbbsxpk4,False,2026-07-12 05:05:47.782395
W009559,U01599,ETH,3.72561,0xi0pt2da8dbfa1u5my80tgh3sm642pw5uesdrbta3,False,2026-07-04 06:05:47.782397
W009560,U01599,ETH,10.935237,0x3pgihnflayzhulickhhuz83yuxyp3hbrbjeqvvia,False,2026-07-02 14:05:47.782398
W009561,U01599,BTC,11.766027,0x3ylm0c5zavihchlr9iuh9dhhcigfuzxdn6btswc1,False,2026-07-01 09:05:47.782403
W009562,U01599,USDT,16.668597,0xxjlm1ohdlwt4varreu15gd2xoun0yysqaugwxws4,False,2026-07-14 05:05:47.782407
W009563,U01599,BTC,18.154183,0xdmukjdbl1g3y2t5ovjyzxfuj7xn1ypqpmqk8sz7i,False,2026-06-27 21:05:47.782409
W009564,U01599,USDT,19.014937,0xt8fhu91c329hha1pjgfjc5qph6gb6p8kh7rt28p6,False,2026-06-15 08:05:47.782411
W009565,U01599,USDT,1.621999,0xop8qzjuli7jdn80oco39vcyrxonbnpjdn2mifdha,False,2026-07-13 23:05:47.782413
W009566,U01599,USDT,12.360178,0x6gh7idub9rbdl918slomeyl6ss1a2r5bfycw8ihy,False,2026-06-25 18:05:47.782414
W009567,U01599,ETH,9.707739,0x3t3eca11z5e34cweldz9lzq9zgmn6mbhqudrpkgb,False,2026-06-24 00:05:47.782418
W009568,U01599,ETH,13.968789,0xoczdq7jbmjm1ft07x5ic86z1b98vwct8jbbsxpk4,False,2026-06-17 06:05:47.782420
W009569,U01599,USDT,14.970146,0x9rwtf07gbasf5ehlh07jr8mtk0rsoggy5kov1l28,False,2026-07-14 03:05:47.782422
W009570,U01599,USDT,15.311054,0xu7gkl53ygfpqxo0e1adnda37e1j7v2a2t34df163,False,2026-06-28 12:05:47.782424
W009571,U01599,BTC,13.308366,0xwo6yq9men58qwo6vv9619jc0d044qjiz4gj358ah,False,2026-06-19 23:05:47.782428
W009572,U01600,USDT,5.184376,0x5rbaykis11d2mrmtxjq3kmsx54rjsxfoh9mbuzph,False,2026-07-04 12:05:47.782440
W009573,U01600,USDT,2.074695,0xt8fhu91c329hha1pjgfjc5qph6gb6p8kh7rt28p6,False,2026-07-12 04:05:47.782442
W009574,U01600,USDT,4.474599,0xt8fhu91c329hha1pjgfjc5qph6gb6p8kh7rt28p6,False,2026-07-03 15:05:47.782444
W009575,U01600,BTC,12.671419,0xhfzhi5bzy9gwoedv6u84nrforpbupgj05ccx6ktv,False,2026-07-09 14:05:47.782448
W009576,U01600,ETH,10.396417,0x45vjxis8nvjig706w1ntiuhjvx5j4lmlrat4kh51,False,2026-06-23 08:05:47.782453
W009577,U01600,USDT,15.071655,0xwdyofcmnz94tj6trg6flrrzkkfb61h7bi027on5m,False,2026-07-09 16:05:47.782457
W009578,U01600,BTC,0.942075,0x3pgihnflayzhulickhhuz83yuxyp3hbrbjeqvvia,False,2026-07-05 17:05:47.782459
W009579,U01600,BTC,16.163292,0xksxjoqkzhh8lbfio8lr407chos9rbo4b9screg4e,False,2026-06-30 02:05:47.782463
