user_id,country,kyc_level,account_created_time,vip_level
U00811,US,BASIC,2026-01-29 11:05:47.477000,NORMAL
U00812,UK,INTERMEDIATE,2026-04-27 11:05:47.477001,SILVER
U00813,JP,NONE,2025-11-16 11:05:47.477003,SILVER
U00814,CA,FULL,2025-09-21 11:05:47.477004,NORMAL
U00815,AU,INTERMEDIATE,2026-02-15 11:05:47.477005,NORMAL
U00816,SG,NONE,2026-05-29 11:05:47.477007,GOLD
U00817,SG,BASIC,2025-10-29 11:05:47.477008,GOLD
U00818,SG,NONE,2026-03-09 11:05:47.477010,NORMAL
U00819,JP,BASIC,2025-11-05 11:05:47.477011,SILVER
U00820,FR,NONE,2026-02-03 11:05:47.477013,NORMAL
U00821,CA,INTERMEDIATE,2025-09-04 11:05:47.477014,SILVER
U00822,AU,NONE,2025-09-22 11:05:47.477016,NORMAL
U00823,CA,NONE,2025-07-31 11:05:47.477017,NORMAL
U00824,UK,NONE,2026-04-01 11:05:47.477018,NORMAL
U00825,DE,INTERMEDIATE,2026-04-25 11:05:47.477020,SILVER
U00826,CA,FULL,2026-01-31 11:05:47.477022,NORMAL
U00827,US,BASIC,2025-10-16 11:05:47.477023,NORMAL
U00828,CA,NONE,2026-04-03 11:05:47.477025,NORMAL
U00829,JP,NONE,2025-12-28 11:05:47.477026,NORMAL
U00830,FR,NONE,2026-01-29 11:05:47.477027,NORMAL
U00831,DE,INTERMEDIATE,2026-01-11 11:05:47.477029,SILVER
U00832,JP,BASIC,2026-04-26 11:05:47.477030,NORMAL
U00833,FR,INTERMEDIATE,2025-11-01 11:05:47.477032,NORMAL
U00834,UK,BASIC,2025-08-10 11:05:47.477033,NORMAL
U00835,AU,INTERMEDIATE,2025-11-19 11:05:47.477034,SILVER
U00836,SG,NONE,2025-09-25 11:05:47.477036,NORMAL
U00837,CA,BASIC,2025-09-29 11:05:47.477037,NORMAL
U00838,US,BASIC,2025-09-20 11:05:47.477039,NORMAL
U00839,US,BASIC,2026-03-05 11:05:47.477040,NORMAL
U00840,FR,BASIC,2026-05-21 11:05:47.477042,NORMAL
U00841,CA,NONE,2025-10-21 11:05:47.477043,NORMAL
U00842,FR,FULL,2026-02-12 11:05:47.477044,NORMAL
U00843,AU,INTERMEDIATE,2026-03-17 11:05:47.477046,NORMAL
U00844,UK,INTERMEDIATE,2026-02-03 11:05:47.477047,NORMAL
U00845,SG,BASIC,2026-05-21 11:05:47.477049,SILVER
U00846,JP,BASIC,2025-07-19 11:05:47.477050,NORMAL
U00847,US,NONE,2025-11-18 11:05:47.477052,NORMAL
U00848,SG,NONE,2026-04-09 11:05:47.477053,NORMAL
U00849,DE,INTERMEDIATE,2025-08-08 11:05:47.477055,NORMAL
U00850,FR,FULL,2025-12-05 11:05:47.477056,NORMAL
U00851,DE,FULL,2025-10-20 11:05:47.477057,NORMAL
U00852,FR,INTERMEDIATE,2026-06-12 11:05:47.477059,NORMAL
U00853,AU,NONE,2026-04-21 11:05:47.477060,NORMAL
U00854,FR,INTERMEDIATE,2026-01-25 11:05:47.477062,NORMAL
U00855,DE,BASIC,2025-07-17 11:05:47.477063,NORMAL
U00856,US,FULL,2026-02-12 11:05:47.477065,NORMAL
U00857,US,FULL,2026-04-05 11:05:47.477066,PLATINUM
U00858,CA,FULL,2026-02-03 11:05:47.477067,NORMAL
U00859,JP,INTERMEDIATE,2026-05-28 11:05:47.477069,NORMAL
U00860,AU,INTERMEDIATE,2026-02-22 11:05:47.477070,NORMAL
U00861,SG,INTERMEDIATE,2026-03-20 11:05:47.477072,NORMAL
U00862,DE,BASIC,2026-04-11 11:05:47.477073,GOLD
U00863,UK,BASIC,2025-12-26 11:05:47.477074,NORMAL
U00864,CA,INTERMEDIATE,2026-01-09 11:05:47.477076,NORMAL
U00865,DE,FULL,2025-08-20 11:05:47.477077,SILVER
U00866,US,NONE,2025-10-18 11:05:47.477079,NORMAL
U00867,UK,FULL,2026-03-08 11:05:47.477080,NORMAL
U00868,US,BASIC,2025-11-16 11:05:47.477082,NORMAL
U00869,FR,FULL,2026-03-05 11:05:47.477083,PLATINUM
U00870,SG,INTERMEDIATE,2025-10-24 11:05:47.477084,SILVER
U00871,UK,FULL,2026-03-15 11:05:47.477086,NORMAL
U00872,FR,NONE,2026-03-17 11:05:47.477087,NORMAL
U00873,JP,BASIC,2026-01-26 11:05:47.477088,NORMAL
U00874,AU,NONE,2026-03-26 11:05:47.477090,NORMAL
U00875,CA,FULL,2025-11-05 11:05:47.477091,NORMAL
U00876,CA,NONE,2025-10-14 11:05:47.477093,NORMAL
U00877,FR,NONE,2026-03-05 11:05:47.477094,SILVER
U00878,JP,NONE,2025-09-17 11:05:47.477095,NORMAL
U00879,JP,BASIC,2025-07-30 11:05:47.477097,NORMAL
U00880,DE,BASIC,2025-12-21 11:05:47.477098,NORMAL
U00881,DE,BASIC,2025-10-01 11:05:47.477099,NORMAL
U00882,DE,INTERMEDIATE,2026-05-23 11:05:47.477101,NORMAL
U00883,FR,FULL,2025-09-22 11:05:47.477102,SILVER
U00884,FR,FULL,2026-04-08 11:05:47.477104,NORMAL
U00885,SG,FULL,2026-03-11 11:05:47.477105,NORMAL
U00886,SG,BASIC,2026-02-21 11:05:47.477107,NORMAL
U00887,SG,NONE,2025-08-18 11:05:47.477108,NORMAL
U00888,US,FULL,2025-07-17 11:05:47.477109,SILVER
U00889,US,NONE,2026-02-05 11:05:47.477111,NORMAL
U00890,US,NONE,2025-07-16 11:05:47.477112,NORMAL
U00891,AU,FULL,2025-11-14 11:05:47.477114,NORMAL
U00892,AU,BASIC,2026-02-06 11:05:47.477115,NORMAL
U00893,US,INTERMEDIATE,2025-07-28 11:05:47.477116,NORMAL
U00894,DE,BASIC,2026-04-25 11:05:47.477118,NORMAL
U00895,UK,INTERMEDIATE,2026-04-23 11:05:47.477119,NORMAL
U00896,AU,BASIC,2026-04-22 11:05:47.477121,NORMAL
U00897,JP,INTERMEDIATE,2026-02-01 11:05:47.477122,NORMAL
U00898,SG,NONE,2026-01-15 11:05:47.477123,NORMAL
U00899,AU,INTERMEDIATE,2026-03-01 11:05:47.477125,NORMAL
U00900,UK,NONE,2026-06-09 11:05:47.477126,SILVER
U00901,SG,NONE,2025-10-06 11:05:47.477127,NORMAL
U00902,UK,INTERMEDIATE,2026-05-08 11:05:47.477129,NORMAL
U00903,DE,INTERMEDIATE,2025-10-25 11:05:47.477130,NORMAL
U00904,SG,NONE,2026-04-25 11:05:47.477132,SILVER
U00905,FR,FULL,2025-12-13 11:05:47.477133,NORMAL
U00906,US,NONE,2026-04-28 11:05:47.477135,SILVER
U00907,SG,INTERMEDIATE,2025-07-19 11:05:47.477136,NORMAL
U00908,DE,NONE,2025-11-03 11:05:47.477138,NORMAL
U00909,SG,NONE,2025-12-22 11:05:47.477139,NORMAL
U00910,DE,FULL,2025-10-25 11:05:47.477140,NORMAL
U00911,CA,BASIC,2025-10-14 11:05:47.477142,NORMAL
U00912,SG,NONE,2026-05-16 11:05:47.477143,NORMAL
U00913,AU,FULL,2025-08-17 11:05:47.477145,NORMAL
U00914,FR,NONE,2025-12-03 11:05:47.477146,SILVER
U00915,AU,FULL,2026-04-10 11:05:47.477148,NORMAL
U00916,AU,NONE,2025-11-17 11:05:47.477149,NORMAL
U00917,FR,NONE,2025-07-15 11:05:47.477150,NORMAL
U00918,JP,INTERMEDIATE,2025-09-20 11:05:47.477152,NORMAL
U00919,UK,FULL,2025-08-03 11:05:47.477153,NORMAL
U00920,AU,INTERMEDIATE,2026-02-08 11:05:47.477155,NORMAL
U00921,CA,BASIC,2025-07-22 11:05:47.477156,SILVER
U00922,US,NONE,2025-09-03 11:05:47.477158,NORMAL
U00923,AU,FULL,2026-03-27 11:05:47.477159,SILVER
U00924,AU,INTERMEDIATE,2026-05-08 11:05:47.477160,NORMAL
U00925,US,BASIC,2026-01-24 11:05:47.477162,NORMAL
U00926,CA,BASIC,2025-12-04 11:05:47.477163,NORMAL
U00927,AU,NONE,2025-10-31 11:05:47.477165,SILVER
U00928,FR,NONE,2025-10-30 11:05:47.477166,PLATINUM
U00929,US,NONE,2025-07-16 11:05:47.477167,NORMAL
U00930,US,NONE,2026-05-28 11:05:47.477169,NORMAL
U00931,DE,BASIC,2025-08-03 11:05:47.477170,NORMAL
U00932,FR,INTERMEDIATE,2025-10-25 11:05:47.477172,SILVER
U00933,AU,INTERMEDIATE,2026-02-21 11:05:47.477173,NORMAL
U00934,AU,INTERMEDIATE,2025-08-02 11:05:47.477175,NORMAL
U00935,UK,BASIC,2026-04-18 11:05:47.477176,NORMAL
U00936,DE,INTERMEDIATE,2025-12-16 11:05:47.477178,NORMAL
U00937,SG,FULL,2026-05-23 11:05:47.477179,NORMAL
U00938,UK,INTERMEDIATE,2025-11-18 11:05:47.477180,NORMAL
U00939,UK,FULL,2026-03-11 11:05:47.477182,NORMAL
U00940,FR,NONE,2026-03-10 11:05:47.477183,NORMAL
U00941,UK,FULL,2026-05-23 11:05:47.477185,NORMAL
U00942,SG,FULL,2025-08-18 11:05:47.477186,NORMAL
U00943,CA,FULL,2026-05-22 11:05:47.477188,GOLD
U00944,SG,BASIC,2026-03-17 11:05:47.477189,NORMAL
U00945,FR,FULL,2025-08-12 11:05:47.477190,NORMAL
U00946,JP,INTERMEDIATE,2025-08-08 11:05:47.477192,NORMAL
U00947,DE,FULL,2025-12-22 11:05:47.477193,SILVER
U00948,CA,INTERMEDIATE,2026-04-06 11:05:47.477195,SILVER
U00949,FR,BASIC,2025-09-08 11:05:47.477196,NORMAL
U00950,DE,INTERMEDIATE,2025-07-31 11:05:47.477198,GOLD
U00951,SG,INTERMEDIATE,2026-04-09 11:05:47.477199,NORMAL
U00952,AU,FULL,2025-12-17 11:05:47.477201,NORMAL
U00953,DE,FULL,2025-09-15 11:05:47.477202,SILVER
U00954,UK,NONE,2025-09-21 11:05:47.477203,NORMAL
U00955,US,BASIC,2026-05-19 11:05:47.477205,NORMAL
U00956,DE,INTERMEDIATE,2026-03-25 11:05:47.477206,NORMAL
U00957,DE,BASIC,2026-05-15 11:05:47.477208,NORMAL
U00958,FR,FULL,2026-05-30 11:05:47.477209,NORMAL
U00959,JP,FULL,2025-09-01 11:05:47.477211,NORMAL
U00960,US,FULL,2026-01-19 11:05:47.477212,NORMAL
U00961,US,NONE,2026-01-06 11:05:47.477214,NORMAL
U00962,AU,BASIC,2026-03-04 11:05:47.477215,GOLD
U00963,FR,BASIC,2025-07-19 11:05:47.477217,NORMAL
U00964,DE,FULL,2026-03-08 11:05:47.477218,NORMAL
U00965,SG,BASIC,2026-05-08 11:05:47.477219,NORMAL
U00966,CA,NONE,2026-04-15 11:05:47.477221,NORMAL
U00967,DE,BASIC,2025-09-04 11:05:47.477222,NORMAL
U00968,US,INTERMEDIATE,2026-02-05 11:05:47.477224,NORMAL
U00969,US,BASIC,2026-03-28 11:05:47.477225,GOLD
U00970,US,INTERMEDIATE,2025-08-14 11:05:47.477226,NORMAL
U00971,FR,NONE,2025-08-26 11:05:47.477228,NORMAL
U00972,JP,BASIC,2026-01-04 11:05:47.477229,NORMAL
U00973,SG,FULL,2025-09-30 11:05:47.477231,NORMAL
U00974,UK,INTERMEDIATE,2025-11-21 11:05:47.477233,NORMAL
U00975,FR,INTERMEDIATE,2026-02-26 11:05:47.477234,NORMAL
U00976,AU,NONE,2026-02-24 11:05:47.477235,NORMAL
U00977,AU,BASIC,2025-12-20 11:05:47.477237,GOLD
U00978,JP,NONE,2025-08-05 11:05:47.477238,NORMAL
U00979,CA,NONE,2026-01-02 11:05:47.477240,NORMAL
U00980,DE,NONE,2025-09-12 11:05:47.477241,GOLD
U00981,AU,FULL,2025-12-06 11:05:47.477242,NORMAL
U00982,JP,INTERMEDIATE,2025-07-17 11:05:47.477244,NORMAL
U00983,SG,NONE,2026-04-27 11:05:47.477245,NORMAL
U00984,JP,FULL,2026-02-28 11:05:47.477247,SILVER
U00985,CA,NONE,2026-03-02 11:05:47.477248,NORMAL
U00986,US,FULL,2026-03-29 11:05:47.477250,NORMAL
U00987,UK,NONE,2026-05-27 11:05:47.477251,NORMAL
U00988,UK,BASIC,2026-02-07 11:05:47.477253,GOLD
U00989,CA,FULL,2025-11-19 11:05:47.477254,NORMAL
U00990,FR,NONE,2025-11-06 11:05:47.477256,NORMAL
U00991,US,NONE,2026-04-16 11:05:47.477257,NORMAL
U00992,US,NONE,2025-08-20 11:05:47.477258,NORMAL
U00993,UK,INTERMEDIATE,2025-10-01 11:05:47.477260,NORMAL
U00994,UK,INTERMEDIATE,2026-01-12 11:05:47.477261,NORMAL
U00995,CA,FULL,2025-11-03 11:05:47.477263,SILVER
U00996,AU,BASIC,2026-05-31 11:05:47.477264,NORMAL
U00997,CA,INTERMEDIATE,2026-04-07 11:05:47.477265,GOLD
U00998,DE,INTERMEDIATE,2026-04-03 11:05:47.477267,GOLD
U00999,SG,NONE,2026-06-10 11:05:47.477268,NORMAL
U01000,CA,NONE,2025-08-26 11:05:47.477270,NORMAL
U01001,JP,FULL,2025-12-21 11:05:47.477271,GOLD
U01002,SG,BASIC,2025-09-26 11:05:47.477273,NORMAL
U01003,DE,BASIC,2025-08-04 11:05:47.477274,NORMAL
U01004,US,FULL,2025-08-29 11:05:47.477275,NORMAL
U01005,DE,NONE,2026-05-09 11:05:47.477277,NORMAL
U01006,AU,INTERMEDIATE,2026-03-06 11:05:47.477278,NORMAL
U01007,JP,NONE,2025-07-15 11:05:47.477280,NORMAL
U01008,JP,INTERMEDIATE,2026-05-11 11:05:47.477281,NORMAL
U01009,DE,BASIC,2025-12-29 11:05:47.477283,NORMAL
U01010,FR,FULL,2025-12-11 11:05:47.477284,NORMAL
U01011,JP,BASIC,2026-01-06 11:05:47.477285,NORMAL
U01012,CA,INTERMEDIATE,2025-07-22 11:05:47.477287,SILVER
U01013,FR,FULL,2026-04-08 11:05:47.477288,NORMAL
U01014,DE,FULL,2025-12-14 11:05:47.477290,NORMAL
U01015,UK,INTERMEDIATE,2026-03-18 11:05:47.477291,SILVER
U01016,JP,INTERMEDIATE,2026-04-05 11:05:47.477292,NORMAL
U01017,UK,NONE,2025-07-30 11:05:47.477294,SILVER
U01018,US,FULL,2025-09-29 11:05:47.477295,NORMAL
U01019,US,INTERMEDIATE,2026-02-27 11:05:47.477297,NORMAL
U01020,AU,BASIC,2025-09-12 11:05:47.477298,NORMAL
U01021,DE,BASIC,2026-02-21 11:05:47.477299,NORMAL
U01022,UK,FULL,2025-09-27 11:05:47.477301,NORMAL
U01023,JP,BASIC,2026-06-10 11:05:47.477302,NORMAL
U01024,AU,BASIC,2026-04-05 11:05:47.477304,NORMAL
U01025,SG,FULL,2025-08-30 11:05:47.477305,GOLD
U01026,JP,FULL,2026-05-26 11:05:47.477307,NORMAL
U01027,FR,BASIC,2026-01-31 11:05:47.477308,NORMAL
U01028,FR,FULL,2026-03-02 11:05:47.477309,NORMAL
U01029,US,NONE,2025-10-26 11:05:47.477311,PLATINUM
U01030,UK,INTERMEDIATE,2026-01-01 11:05:47.477312,SILVER
U01031,SG,FULL,2026-02-01 11:05:47.477314,NORMAL
U01032,UK,INTERMEDIATE,2025-12-10 11:05:47.477315,NORMAL
U01033,CA,INTERMEDIATE,2026-02-21 11:05:47.477317,SILVER
U01034,AU,FULL,2025-12-21 11:05:47.477318,SILVER
U01035,SG,FULL,2026-06-12 11:05:47.477319,NORMAL
U01036,DE,BASIC,2026-05-07 11:05:47.477321,NORMAL
U01037,FR,NONE,2026-03-27 11:05:47.477322,NORMAL
U01038,FR,NONE,2025-11-15 11:05:47.477323,NORMAL
U01039,AU,BASIC,2025-10-13 11:05:47.477325,NORMAL
U01040,CA,NONE,2025-07-19 11:05:47.477326,NORMAL
U01041,SG,BASIC,2026-04-11 11:05:47.477327,NORMAL
U01042,SG,NONE,2026-05-26 11:05:47.477329,NORMAL
U01043,CA,NONE,2026-03-15 11:05:47.477330,SILVER
U01044,UK,BASIC,2026-01-21 11:05:47.477332,NORMAL
U01045,AU,BASIC,2025-10-17 11:05:47.477333,NORMAL
U01046,SG,BASIC,2025-11-17 11:05:47.477335,NORMAL
U01047,DE,BASIC,2025-09-27 11:05:47.477336,NORMAL
U01048,AU,NONE,2025-12-22 11:05:47.477337,NORMAL
U01049,SG,NONE,2025-11-30 11:05:47.477339,NORMAL
U01050,CA,BASIC,2025-09-21 11:05:47.477340,NORMAL
U01051,AU,NONE,2026-03-17 11:05:47.477342,SILVER
U01052,UK,NONE,2025-09-16 11:05:47.477343,NORMAL
U01053,US,FULL,2026-04-10 11:05:47.477345,NORMAL
U01054,US,FULL,2025-12-08 11:05:47.477346,NORMAL
U01055,CA,INTERMEDIATE,2025-10-12 11:05:47.477347,NORMAL
U01056,UK,FULL,2025-08-25 11:05:47.477349,NORMAL
U01057,JP,NONE,2025-10-14 11:05:47.477350,NORMAL
U01058,CA,INTERMEDIATE,2025-09-10 11:05:47.477352,NORMAL
U01059,UK,NONE,2026-06-12 11:05:47.477353,NORMAL
U01060,FR,FULL,2026-03-02 11:05:47.477354,NORMAL
U01061,CA,INTERMEDIATE,2026-03-28 11:05:47.477356,NORMAL
U01062,CA,INTERMEDIATE,2025-09-14 11:05:47.477357,NORMAL
U01063,JP,FULL,2025-11-24 11:05:47.477359,NORMAL
U01064,AU,BASIC,2025-09-03 11:05:47.477360,NORMAL
U01065,AU,INTERMEDIATE,2025-09-04 11:05:47.477361,PLATINUM
U01066,FR,FULL,2025-08-24 11:05:47.477363,NORMAL
U01067,JP,FULL,2026-04-16 11:05:47.477364,NORMAL
U01068,UK,BASIC,2026-03-25 11:05:47.477366,NORMAL
U01069,US,BASIC,2025-12-24 11:05:47.477367,NORMAL
U01070,US,NONE,2025-07-25 11:05:47.477369,SILVER
U01071,CA,NONE,2025-10-17 11:05:47.477370,NORMAL
U01072,FR,NONE,2026-02-22 11:05:47.477372,NORMAL
U01073,CA,INTERMEDIATE,2025-12-01 11:05:47.477373,NORMAL
U01074,US,BASIC,2025-08-14 11:05:47.477375,NORMAL
U01075,US,BASIC,2025-11-03 11:05:47.477376,SILVER
U01076,DE,BASIC,2025-09-23 11:05:47.477377,NORMAL
U01077,JP,BASIC,2025-08-13 11:05:47.477379,NORMAL
U01078,JP,NONE,2025-12-13 11:05:47.477380,GOLD
U01079,DE,FULL,2026-05-02 11:05:47.477382,NORMAL
U01080,CA,BASIC,2025-11-25 11:05:47.477383,NORMAL
U01081,UK,INTERMEDIATE,2026-05-11 11:05:47.477384,NORMAL
U01082,FR,INTERMEDIATE,2025-09-02 11:05:47.477386,GOLD
U01083,JP,BASIC,2026-01-25 11:05:47.477387,NORMAL
U01084,US,INTERMEDIATE,2025-11-21 11:05:47.477389,NORMAL
U01085,UK,NONE,2025-09-29 11:05:47.477390,NORMAL
U01086,UK,INTERMEDIATE,2025-12-23 11:05:47.477391,SILVER
U01087,DE,FULL,2025-08-25 11:05:47.477393,GOLD
U01088,AU,BASIC,2025-08-31 11:05:47.477394,NORMAL
U01089,AU,NONE,2025-10-24 11:05:47.477396,NORMAL
U01090,UK,FULL,2026-02-03 11:05:47.477397,NORMAL
U01091,JP,INTERMEDIATE,2026-02-23 11:05:47.477399,NORMAL
U01092,US,INTERMEDIATE,2025-12-17 11:05:47.477400,NORMAL
U01093,CA,INTERMEDIATE,2026-04-29 11:05:47.477401,NORMAL
U01094,AU,INTERMEDIATE,2026-03-16 11:05:47.477403,NORMAL
U01095,DE,BASIC,2025-08-26 11:05:47.477404,GOLD
U01096,AU,BASIC,2026-03-10 11:05:47.477406,NORMAL
U01097,DE,BASIC,2026-02-12 11:05:47.477407,NORMAL
U01098,FR,BASIC,2026-02-08 11:05:47.477409,NORMAL
U01099,UK,FULL,2026-04-15 11:05:47.477410,NORMAL
U01100,US,FULL,2025-09-11 11:05:47.477411,NORMAL
U01101,AU,INTERMEDIATE,2026-01-05 11:05:47.477413,NORMAL
U01102,DE,FULL,2025-09-27 11:05:47.477415,NORMAL
U01103,SG,NONE,2025-08-24 11:05:47.477416,NORMAL
U01104,AU,NONE,2025-11-11 11:05:47.477418,NORMAL
U01105,SG,FULL,2025-11-26 11:05:47.477419,GOLD
U01106,AU,INTERMEDIATE,2025-09-23 11:05:47.477421,NORMAL
U01107,JP,FULL,2026-06-09 11:05:47.477422,NORMAL
U01108,FR,INTERMEDIATE,2025-12-31 11:05:47.477423,NORMAL
U01109,JP,INTERMEDIATE,2026-02-01 11:05:47.477425,NORMAL
U01110,FR,INTERMEDIATE,2025-08-06 11:05:47.477426,NORMAL
U01111,JP,FULL,2025-11-10 11:05:47.477427,NORMAL
U01112,FR,FULL,2025-12-07 11:05:47.477429,NORMAL
U01113,SG,BASIC,2026-03-15 11:05:47.477430,SILVER
U01114,JP,FULL,2026-01-28 11:05:47.477431,SILVER
U01115,SG,BASIC,2026-03-07 11:05:47.477433,NORMAL
U01116,SG,FULL,2026-06-11 11:05:47.477434,NORMAL
U01117,FR,FULL,2025-07-28 11:05:47.477436,NORMAL
U01118,US,FULL,2025-09-01 11:05:47.477437,NORMAL
U01119,US,BASIC,2026-03-24 11:05:47.477439,SILVER
U01120,UK,FULL,2025-10-15 11:05:47.477440,NORMAL
U01121,FR,INTERMEDIATE,2026-02-02 11:05:47.477441,NORMAL
U01122,FR,NONE,2026-02-04 11:05:47.477443,NORMAL
U01123,JP,BASIC,2025-12-18 11:05:47.477444,GOLD
U01124,FR,INTERMEDIATE,2026-01-21 11:05:47.477446,NORMAL
U01125,AU,NONE,2025-10-09 11:05:47.477447,NORMAL
U01126,AU,BASIC,2026-01-20 11:05:47.477449,SILVER
U01127,FR,FULL,2025-07-23 11:05:47.477450,NORMAL
U01128,CA,NONE,2025-08-27 11:05:47.477451,NORMAL
U01129,JP,INTERMEDIATE,2025-12-22 11:05:47.477453,NORMAL
U01130,DE,FULL,2026-01-17 11:05:47.477454,NORMAL
U01131,FR,FULL,2025-10-31 11:05:47.477456,NORMAL
U01132,US,BASIC,2026-03-13 11:05:47.477457,NORMAL
U01133,UK,BASIC,2026-02-07 11:05:47.477459,NORMAL
U01134,UK,NONE,2026-04-24 11:05:47.477460,GOLD
U01135,US,NONE,2025-10-16 11:05:47.477462,NORMAL
U01136,UK,NONE,2025-09-20 11:05:47.477463,NORMAL
U01137,UK,FULL,2026-03-28 11:05:47.477464,NORMAL
U01138,DE,FULL,2026-02-09 11:05:47.477466,NORMAL
U01139,SG,NONE,2026-04-09 11:05:47.477467,NORMAL
U01140,FR,FULL,2025-12-15 11:05:47.477469,NORMAL
U01141,DE,FULL,2025-09-12 11:05:47.477470,NORMAL
U01142,SG,FULL,2025-09-12 11:05:47.477471,NORMAL
U01143,CA,INTERMEDIATE,2025-07-25 11:05:47.477473,GOLD
U01144,JP,NONE,2025-10-12 11:05:47.477474,NORMAL
U01145,CA,INTERMEDIATE,2025-12-10 11:05:47.477476,NORMAL
U01146,US,BASIC,2026-06-10 11:05:47.477477,NORMAL
U01147,US,FULL,2025-10-18 11:05:47.477478,GOLD
U01148,DE,NONE,2025-10-14 11:05:47.477480,NORMAL
U01149,JP,NONE,2026-01-17 11:05:47.477481,NORMAL
U01150,CA,FULL,2026-03-11 11:05:47.477483,NORMAL
U01151,CA,FULL,2026-03-24 11:05:47.477484,NORMAL
U01152,CA,BASIC,2026-05-06 11:05:47.477486,NORMAL
U01153,DE,INTERMEDIATE,2025-08-06 11:05:47.477487,NORMAL
U01154,DE,FULL,2025-09-16 11:05:47.477488,NORMAL
U01155,SG,BASIC,2026-05-11 11:05:47.477490,NORMAL
U01156,AU,FULL,2025-07-24 11:05:47.477491,NORMAL
U01157,AU,BASIC,2025-08-01 11:05:47.477493,NORMAL
U01158,US,NONE,2026-03-30 11:05:47.477494,NORMAL
U01159,DE,INTERMEDIATE,2026-04-24 11:05:47.477495,NORMAL
U01160,US,BASIC,2025-11-03 11:05:47.477497,NORMAL
U01161,AU,BASIC,2026-06-08 11:05:47.477498,NORMAL
U01162,AU,INTERMEDIATE,2026-01-07 11:05:47.477499,NORMAL
U01163,FR,NONE,2026-05-30 11:05:47.477501,SILVER
U01164,US,INTERMEDIATE,2026-04-02 11:05:47.477503,NORMAL
U01165,AU,BASIC,2026-05-10 11:05:47.477504,NORMAL
U01166,CA,NONE,2026-02-07 11:05:47.477505,NORMAL
U01167,CA,FULL,2026-02-08 11:05:47.477507,NORMAL
U01168,JP,FULL,2026-05-29 11:05:47.477508,NORMAL
U01169,JP,FULL,2026-04-28 11:05:47.477510,NORMAL
U01170,FR,BASIC,2026-01-07 11:05:47.477511,NORMAL
U01171,UK,INTERMEDIATE,2026-05-25 11:05:47.477512,NORMAL
U01172,JP,INTERMEDIATE,2026-01-14 11:05:47.477514,SILVER
U01173,UK,BASIC,2026-02-24 11:05:47.477515,NORMAL
U01174,US,BASIC,2025-12-31 11:05:47.477517,NORMAL
U01175,UK,FULL,2025-08-20 11:05:47.477518,NORMAL
U01176,US,FULL,2026-06-11 11:05:47.477519,NORMAL
U01177,FR,NONE,2026-03-28 11:05:47.477521,NORMAL
U01178,UK,INTERMEDIATE,2025-10-03 11:05:47.477522,GOLD
U01179,US,NONE,2025-07-30 11:05:47.477523,NORMAL
U01180,UK,BASIC,2026-03-29 11:05:47.477525,NORMAL
U01181,FR,FULL,2026-01-04 11:05:47.477526,NORMAL
U01182,CA,INTERMEDIATE,2026-06-05 11:05:47.477528,NORMAL
U01183,US,FULL,2026-02-07 11:05:47.477529,NORMAL
U01184,DE,FULL,2025-09-02 11:05:47.477530,NORMAL
U01185,FR,INTERMEDIATE,2026-03-12 11:05:47.477532,NORMAL
U01186,SG,NONE,2026-01-26 11:05:47.477533,NORMAL
U01187,DE,INTERMEDIATE,2025-10-28 11:05:47.477535,NORMAL
U01188,US,FULL,2025-10-26 11:05:47.477536,NORMAL
U01189,FR,BASIC,2026-06-06 11:05:47.477538,NORMAL
U01190,CA,BASIC,2026-05-14 11:05:47.477539,NORMAL
U01191,SG,INTERMEDIATE,2025-10-04 11:05:47.477540,NORMAL
U01192,FR,NONE,2025-07-22 11:05:47.477542,NORMAL
U01193,US,BASIC,2026-05-12 11:05:47.477543,NORMAL
U01194,JP,NONE,2026-05-30 11:05:47.477545,NORMAL
U01195,US,FULL,2026-04-26 11:05:47.477546,NORMAL
U01196,DE,NONE,2025-09-19 11:05:47.477548,NORMAL
U01197,UK,NONE,2025-08-09 11:05:47.477549,GOLD
U01198,AU,NONE,2026-03-01 11:05:47.477550,NORMAL
U01199,US,INTERMEDIATE,2025-07-23 11:05:47.477552,NORMAL
U01200,FR,NONE,2025-11-15 11:05:47.477553,SILVER
U01201,US,NONE,2026-01-30 11:05:47.477555,SILVER
U01202,JP,NONE,2026-05-07 11:05:47.477556,NORMAL
U01203,CA,BASIC,2026-02-17 11:05:47.477558,NORMAL
U01204,SG,FULL,2026-02-08 11:05:47.477559,NORMAL
U01205,FR,FULL,2025-07-24 11:05:47.477560,NORMAL
U01206,UK,BASIC,2025-11-09 11:05:47.477562,NORMAL
U01207,CA,INTERMEDIATE,2025-09-07 11:05:47.477563,NORMAL
U01208,AU,INTERMEDIATE,2025-09-15 11:05:47.477565,GOLD
U01209,FR,INTERMEDIATE,2025-09-07 11:05:47.477566,NORMAL
U01210,CA,INTERMEDIATE,2025-07-26 11:05:47.477567,NORMAL
U01211,JP,FULL,2025-08-31 11:05:47.477569,NORMAL
U01212,FR,FULL,2026-02-05 11:05:47.477570,NORMAL
U01213,US,NONE,2025-11-24 11:05:47.477572,PLATINUM
U01214,US,BASIC,2025-08-14 11:05:47.477573,PLATINUM
U01215,US,INTERMEDIATE,2026-01-12 11:05:47.477574,PLATINUM
U01216,FR,NONE,2026-02-26 11:05:47.477576,NORMAL
